occurrence_id,surface,location,rendered,parsed_value,decimals,percent,context,family_hint,quantity_id,source,source_value,source_scale,tolerance,unit,weighting,status,note
rehearsal-p-00012,rehearsal,line-33,6,6.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **6 — ""Preferences and the opportunity density are estimated in one likelihood.""** *(6/19)*",S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json:results.RUM-B.parameter_table[0].estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json,6.048903474694068,1.0,0.5,,,PASS,parsed signed value; |display-source|=0.0489 <= 0.5
rehearsal-p-00013,rehearsal,line-33,6,6.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **6 — ""Preferences and the opportunity density are estimated in one likelihood.""** *(6/19)*",S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json:results.RUM-B.parameter_table[0].estimate,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json,6.048903474694068,1.0,0.5,,,PASS,parsed signed value; |display-source|=0.0489 <= 0.5
rehearsal-p-00014,rehearsal,line-33,19,19.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **6 — ""Preferences and the opportunity density are estimated in one likelihood.""** *(6/19)*",S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json:results.RUM-B.curvature.interior.min_eig,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json,0.18945182556368054,100.0,0.5,,,PASS,parsed signed value; |display-source|=0.0548 <= 0.5
rehearsal-p-00015,rehearsal,line-37,7,7.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **7 — ""S11 model of record: 41 free parameters for singles, 47 for couples.""** *(7/19 — section: Positive estimates and fit)*",POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/les.csv:row=10:les_code,MNL_posfit/outputs/positive_fit_diagnostics_v3/les.csv,7.0,1.0,0.5,,,PASS,parsed signed value; |display-source|=0 <= 0.5
rehearsal-p-00016,rehearsal,line-37,41,41.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **7 — ""S11 model of record: 41 free parameters for singles, 47 for couples.""** *(7/19 — section: Positive estimates and fit)*",POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/pit.csv:row=42:count_or_normalized_weight,MNL_posfit/outputs/positive_fit_diagnostics_v3/pit.csv,41.0,1.0,0.5,,unweighted,PASS,parsed signed value; |display-source|=0 <= 0.5
rehearsal-p-00017,rehearsal,line-37,47,47.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **7 — ""S11 model of record: 41 free parameters for singles, 47 for couples.""** *(7/19 — section: Positive estimates and fit)*",POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv:row=670:simulated_mean,MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv,0.4700487454058587,100.0,0.5,,weighted,PASS,parsed signed value; |display-source|=0.00487 <= 0.5
rehearsal-p-00018,rehearsal,line-37,7,7.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **7 — ""S11 model of record: 41 free parameters for singles, 47 for couples.""** *(7/19 — section: Positive estimates and fit)*",POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/les.csv:row=10:les_code,MNL_posfit/outputs/positive_fit_diagnostics_v3/les.csv,7.0,1.0,0.5,,,PASS,parsed signed value; |display-source|=0 <= 0.5
rehearsal-p-00019,rehearsal,line-37,19,19.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **7 — ""S11 model of record: 41 free parameters for singles, 47 for couples.""** *(7/19 — section: Positive estimates and fit)*",POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv:row=704:simulated_p975,MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv,0.18991015055852353,100.0,0.5,,unweighted,PASS,parsed signed value; |display-source|=0.00898 <= 0.5
rehearsal-p-00020,rehearsal,line-38,41,41.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: table — free parameters 41/47, estimation households 1,540/2,223, objective at $\hat\theta$ 6253.463/10283.034. Caveat: ""Objectives reproduce exactly under the independent diagnostics evaluator, package commit 55bb0d0.""",S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json:results.SINGLES.n_free,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json,41.0,1.0,0.5,,,PASS,parsed signed value; |display-source|=0 <= 0.5
rehearsal-p-00021,rehearsal,line-38,47,47.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: table — free parameters 41/47, estimation households 1,540/2,223, objective at $\hat\theta$ 6253.463/10283.034. Caveat: ""Objectives reproduce exactly under the independent diagnostics evaluator, package commit 55bb0d0.""",S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json:results.COUPLES.n_free,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json,47.0,1.0,0.5,,,PASS,parsed signed value; |display-source|=0 <= 0.5
rehearsal-p-00022,rehearsal,line-38,"1,540",1540.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: table — free parameters 41/47, estimation households 1,540/2,223, objective at $\hat\theta$ 6253.463/10283.034. Caveat: ""Objectives reproduce exactly under the independent diagnostics evaluator, package commit 55bb0d0.""",S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json:results.RUM-A.n_households,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json,1540.0,1.0,0.5,,,PASS,parsed signed value; |display-source|=0 <= 0.5
rehearsal-p-00023,rehearsal,line-38,"2,223",2223.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: table — free parameters 41/47, estimation households 1,540/2,223, objective at $\hat\theta$ 6253.463/10283.034. Caveat: ""Objectives reproduce exactly under the independent diagnostics evaluator, package commit 55bb0d0.""",S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json:results.COUPLES.n_households,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_welfare_specs_of_record_v1.json,2223.0,1.0,0.5,,,PASS,parsed signed value; |display-source|=0 <= 0.5
rehearsal-p-00024,rehearsal,line-41,8,8.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **8 — ""Extensive-margin accuracy, shown only for the groups where it passes the quadrature-adequacy gate.""** *(8/19)*",POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/g2_adequacy.csv:row=171:adequacy_ratio_mcse_to_sampling_sd,MNL_posfit/outputs/positive_fit_diagnostics_v3/g2_adequacy.csv,0.08032320534184892,100.0,0.5,,weighted,PASS,parsed signed value; |display-source|=0.0323 <= 0.5
rehearsal-p-00025,rehearsal,line-41,8,8.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **8 — ""Extensive-margin accuracy, shown only for the groups where it passes the quadrature-adequacy gate.""** *(8/19)*",POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/g2_adequacy.csv:row=171:adequacy_ratio_mcse_to_sampling_sd,MNL_posfit/outputs/positive_fit_diagnostics_v3/g2_adequacy.csv,0.08032320534184892,100.0,0.5,,weighted,PASS,parsed signed value; |display-source|=0.0323 <= 0.5
rehearsal-p-00026,rehearsal,line-41,19,19.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **8 — ""Extensive-margin accuracy, shown only for the groups where it passes the quadrature-adequacy gate.""** *(8/19)*",POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/g2_adequacy.csv:row=164:adequacy_ratio_mcse_to_sampling_sd,MNL_posfit/outputs/positive_fit_diagnostics_v3/g2_adequacy.csv,0.1918320266768217,100.0,0.5,,weighted,PASS,parsed signed value; |display-source|=0.183 <= 0.5
rehearsal-p-00027,rehearsal,line-45,9,9.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **9 — ""Calibration conditioned on prediction: observed hours against predicted hours, by predicted decile.""** *(9/19)*",POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/deciles.csv:row=10:decile,MNL_posfit/outputs/positive_fit_diagnostics_v3/deciles.csv,9.0,1.0,0.5,,unweighted,PASS,parsed signed value; |display-source|=0 <= 0.5
rehearsal-p-00028,rehearsal,line-45,9,9.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **9 — ""Calibration conditioned on prediction: observed hours against predicted hours, by predicted decile.""** *(9/19)*",POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/deciles.csv:row=10:decile,MNL_posfit/outputs/positive_fit_diagnostics_v3/deciles.csv,9.0,1.0,0.5,,unweighted,PASS,parsed signed value; |display-source|=0 <= 0.5
rehearsal-p-00029,rehearsal,line-45,19,19.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **9 — ""Calibration conditioned on prediction: observed hours against predicted hours, by predicted decile.""** *(9/19)*",POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/joint_and_intensive_extended_benchmark_bands.csv:row=370:observed,MNL_posfit/outputs/positive_fit_diagnostics_v3/joint_and_intensive_extended_benchmark_bands.csv,0.18938370315331454,100.0,0.5,,weighted,PASS,parsed signed value; |display-source|=0.0616 <= 0.5
rehearsal-p-00030,rehearsal,line-46,4,4.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: figure `calibration_r6` — 4 panels, mean observed vs. predicted E[h|work] by decile, 45° reference line. Caveat: ""support coverage audited (POSFIT v3); calibration statistics partly quadrature-limited; use the explicit group verdicts.""",POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/g2_adequacy.csv:row=42:adequacy_ratio_mcse_to_sampling_sd,MNL_posfit/outputs/positive_fit_diagnostics_v3/g2_adequacy.csv,3.8567263772792506,1.0,0.5,,weighted,PASS,parsed signed value; |display-source|=0.143 <= 0.5
rehearsal-p-00031,rehearsal,line-46,45,45.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: figure `calibration_r6` — 4 panels, mean observed vs. predicted E[h|work] by decile, 45° reference line. Caveat: ""support coverage audited (POSFIT v3); calibration statistics partly quadrature-limited; use the explicit group verdicts.""",POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/g2_adequacy.csv:row=60:adequacy_ratio_mcse_to_sampling_sd,MNL_posfit/outputs/positive_fit_diagnostics_v3/g2_adequacy.csv,0.45057462898959777,100.0,0.5,,unweighted,PASS,parsed signed value; |display-source|=0.0575 <= 0.5
rehearsal-p-00032,rehearsal,line-49,10,10.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **10 — ""The access kernel is estimated, and it varies across households.""** *(10/19 — section: Evidence for heterogeneous opportunities)*",POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/convergence.csv:row=35:max_abs_dP_household,MNL_posfit/outputs/positive_fit_diagnostics_v3/convergence.csv,0.10429364652051942,100.0,0.5,,,PASS,parsed signed value; |display-source|=0.429 <= 0.5
rehearsal-p-00033,rehearsal,line-49,10,10.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **10 — ""The access kernel is estimated, and it varies across households.""** *(10/19 — section: Evidence for heterogeneous opportunities)*",POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/convergence.csv:row=35:max_abs_dP_household,MNL_posfit/outputs/positive_fit_diagnostics_v3/convergence.csv,0.10429364652051942,100.0,0.5,,,PASS,parsed signed value; |display-source|=0.429 <= 0.5
rehearsal-p-00034,rehearsal,line-49,19,19.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **10 — ""The access kernel is estimated, and it varies across households.""** *(10/19 — section: Evidence for heterogeneous opportunities)*",POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv:row=704:simulated_p975,MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv,0.18991015055852353,100.0,0.5,,unweighted,PASS,parsed signed value; |display-source|=0.00898 <= 0.5
rehearsal-p-00035,rehearsal,line-50,95%,95.0,0,True,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: figure `kernelacc_r6` — coefficient plot with 95% CI bars, ""S11 singles, log access index."" Caveat: ""S11 singles; horizontal bars are 1.96 × CR1 cluster-robust standard errors. Structural and model-conditional; not causal.""",POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv:row=653:simulated_mean,MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv,0.9500723318239512,100.0,0.5,,weighted,PASS,parsed signed value; |display-source|=0.00723 <= 0.5
rehearsal-p-00036,rehearsal,line-50,1.96,1.96,2,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: figure `kernelacc_r6` — coefficient plot with 95% CI bars, ""S11 singles, log access index."" Caveat: ""S11 singles; horizontal bars are 1.96 × CR1 cluster-robust standard errors. Structural and model-conditional; not causal.""",POSFIT,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv:row=1156:simulated_mean,MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv,0.019630072330597857,100.0,0.005,,weighted,PASS,parsed signed value; |display-source|=0.00301 <= 0.005
rehearsal-p-00037,rehearsal,line-54,95%,95.0,0,True,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: figure `kernelwage_r6` — coefficient plot with 95% CI bars, ""S11 singles, log wage-offer density."" Caveat: ""S11 singles; occupation terms shift the offer location. Dispersion $\hat\sigma=0.382$ ($z=28.7$).""",S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv:row=10:upper_bound,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_couples_parameter_table_v1.csv,0.95,100.0,0.5,,,PASS,parsed signed value; |display-source|=0 <= 0.5
rehearsal-p-00038,rehearsal,line-54,0.382,0.382,3,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: figure `kernelwage_r6` — coefficient plot with 95% CI bars, ""S11 singles, log wage-offer density."" Caveat: ""S11 singles; occupation terms shift the offer location. Dispersion $\hat\sigma=0.382$ ($z=28.7$).""",S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_criterion_b_population_moments_v1.csv:row=14:observed,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_criterion_b_population_moments_v1.csv,0.38226394762282456,1.0,0.0005,,,PASS,parsed signed value; |display-source|=0.000264 <= 0.0005
rehearsal-p-00039,rehearsal,line-54,28.7,28.7,1,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: figure `kernelwage_r6` — coefficient plot with 95% CI bars, ""S11 singles, log wage-offer density."" Caveat: ""S11 singles; occupation terms shift the offer location. Dispersion $\hat\sigma=0.382$ ($z=28.7$).""",S11,S11:MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv:row=48:z_robust,MNL/experiments/JMP_SEMINAR_SPRINT/runs/s11_welfare_specs_of_record/s11_singles_parameter_table_v1.csv,28.7381858888539,1.0,0.05,,,PASS,parsed signed value; |display-source|=0.0382 <= 0.05
rehearsal-p-00040,rehearsal,line-57,12,12.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **12 — ""Haydar–Maniquet $W^1$: the consumption at home that would leave the household exactly as well off.""** *(12/19 — section: The welfare measure)*",BASELINE,BASELINE:MNL/outputs/welfare/baseline_f1_equivalised_v1/couples_equivalised_reporting_v1.json:worker_ratio.dwt_weighted_gini,MNL/outputs/welfare/baseline_f1_equivalised_v1/couples_equivalised_reporting_v1.json,0.12054818322263505,100.0,0.5,,,PASS,parsed signed value; |display-source|=0.0548 <= 0.5
rehearsal-p-00041,rehearsal,line-57,12,12.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **12 — ""Haydar–Maniquet $W^1$: the consumption at home that would leave the household exactly as well off.""** *(12/19 — section: The welfare measure)*",BASELINE,BASELINE:MNL/outputs/welfare/baseline_f1_equivalised_v1/couples_equivalised_reporting_v1.json:worker_ratio.dwt_weighted_gini,MNL/outputs/welfare/baseline_f1_equivalised_v1/couples_equivalised_reporting_v1.json,0.12054818322263505,100.0,0.5,,,PASS,parsed signed value; |display-source|=0.0548 <= 0.5
rehearsal-p-00042,rehearsal,line-57,19,19.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | **12 — ""Haydar–Maniquet $W^1$: the consumption at home that would leave the household exactly as well off.""** *(12/19 — section: The welfare measure)*",BASELINE,POSFIT:MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv:row=704:simulated_p975,MNL_posfit/outputs/positive_fit_diagnostics_v3/model_simulated_bands.csv,0.18991015055852353,100.0,0.5,,unweighted,PASS,parsed signed value; |display-source|=0.00898 <= 0.5
rehearsal-p-00043,rehearsal,line-59,1,1.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | Say: Q&A note — ruling R1, `JMP_W1_fork_ruling_v1.md` Appendix A. The money metric is derived from the Measure-1 reference-set principle. Under the current empirical specification its direct reference collapses to the universally available non-employment state; opportunity heterogeneity therefore affects the current welfare measure through attained bundles. Mapping M is sensitivity only and requires an unidentified intensity parameter; it is not the baseline.",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv:row=16:participation_rate,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv,0.997062073126798,1.0,0.5,equivalised,,PASS,parsed signed value; |display-source|=0.00294 <= 0.5
rehearsal-p-00044,rehearsal,line-63,1,1.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | Say: Q&A note — ruling R1 and the BASELINE-F-1 ruling, section 2. The coincidence has two ingredients, both specific to what is estimated: consumption enters utility in logs, and non-employment is behaviourally available to every household. Change either and the two measures separate. The money metric is derived from the Measure-1 reference-set principle. Under the current empirical specification its direct reference collapses to the universally available non-employment state; opportunity heterogeneity therefore a",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv:row=16:participation_rate,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv,0.997062073126798,1.0,0.5,equivalised,,PASS,parsed signed value; |display-source|=0.00294 <= 0.5
rehearsal-p-00045,rehearsal,line-63,1,1.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | Say: Q&A note — ruling R1 and the BASELINE-F-1 ruling, section 2. The coincidence has two ingredients, both specific to what is estimated: consumption enters utility in logs, and non-employment is behaviourally available to every household. Change either and the two measures separate. The money metric is derived from the Measure-1 reference-set principle. Under the current empirical specification its direct reference collapses to the universally available non-employment state; opportunity heterogeneity therefore a",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv:row=16:participation_rate,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv,0.997062073126798,1.0,0.5,equivalised,,PASS,parsed signed value; |display-source|=0.00294 <= 0.5
rehearsal-p-00046,rehearsal,line-63,-1,-1.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | Say: Q&A note — ruling R1 and the BASELINE-F-1 ruling, section 2. The coincidence has two ingredients, both specific to what is estimated: consumption enters utility in logs, and non-employment is behaviourally available to every household. Change either and the two measures separate. The money metric is derived from the Measure-1 reference-set principle. Under the current empirical specification its direct reference collapses to the universally available non-employment state; opportunity heterogeneity therefore a",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv:row=16:change_from_actual,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv,-0.009109967641744543,100.0,0.5,equivalised,,PASS,parsed signed value; |display-source|=0.089 <= 0.5
rehearsal-p-00047,rehearsal,line-63,-1,-1.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | Say: Q&A note — ruling R1 and the BASELINE-F-1 ruling, section 2. The coincidence has two ingredients, both specific to what is estimated: consumption enters utility in logs, and non-employment is behaviourally available to every household. Change either and the two measures separate. The money metric is derived from the Measure-1 reference-set principle. Under the current empirical specification its direct reference collapses to the universally available non-employment state; opportunity heterogeneity therefore a",DECOMP,DECOMP:MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv:row=16:change_from_actual,MNL_decomp/outputs/welfare/preseminar_pab_v1/coalition_values_couples.csv,-0.009109967641744543,100.0,0.5,equivalised,,PASS,parsed signed value; |display-source|=0.089 <= 0.5
rehearsal-p-00048,rehearsal,line-66,"1,540",1540.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: table, singles, $C^{\mathrm{eq}}$/$W^1_F{}^{\mathrm{eq}}$ — households 1,540/1,540; weighted mean 1,766/1,302; weighted median 1,588/1,165; weighted Gini 0.263292/0.249807. Caveat: units/equivalence-scale text; source `JMP_BASELINE_F1_equivalised_reporting_v1.md` commit 4c4e07e, MNL commit 6048c9f, verified b5550af; ""This is a descriptive dispersion comparison ($C^{\mathrm{eq}}$ against $W^1_F{}^{\mathrm{eq}}$ within the singles sample), not a welfare-loss index.""",BASELINE,BASELINE:MNL/outputs/welfare/baseline_f1_equivalised_v1/singles_equivalised_reporting_v1.json:n_households,MNL/outputs/welfare/baseline_f1_equivalised_v1/singles_equivalised_reporting_v1.json,1540.0,1.0,0.5,,,PASS,parsed signed value; |display-source|=0 <= 0.5
rehearsal-p-00049,rehearsal,line-66,"1,540",1540.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: table, singles, $C^{\mathrm{eq}}$/$W^1_F{}^{\mathrm{eq}}$ — households 1,540/1,540; weighted mean 1,766/1,302; weighted median 1,588/1,165; weighted Gini 0.263292/0.249807. Caveat: units/equivalence-scale text; source `JMP_BASELINE_F1_equivalised_reporting_v1.md` commit 4c4e07e, MNL commit 6048c9f, verified b5550af; ""This is a descriptive dispersion comparison ($C^{\mathrm{eq}}$ against $W^1_F{}^{\mathrm{eq}}$ within the singles sample), not a welfare-loss index.""",BASELINE,BASELINE:MNL/outputs/welfare/baseline_f1_equivalised_v1/singles_equivalised_reporting_v1.json:n_households,MNL/outputs/welfare/baseline_f1_equivalised_v1/singles_equivalised_reporting_v1.json,1540.0,1.0,0.5,,,PASS,parsed signed value; |display-source|=0 <= 0.5
rehearsal-p-00050,rehearsal,line-66,"1,766",1766.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: table, singles, $C^{\mathrm{eq}}$/$W^1_F{}^{\mathrm{eq}}$ — households 1,540/1,540; weighted mean 1,766/1,302; weighted median 1,588/1,165; weighted Gini 0.263292/0.249807. Caveat: units/equivalence-scale text; source `JMP_BASELINE_F1_equivalised_reporting_v1.md` commit 4c4e07e, MNL commit 6048c9f, verified b5550af; ""This is a descriptive dispersion comparison ($C^{\mathrm{eq}}$ against $W^1_F{}^{\mathrm{eq}}$ within the singles sample), not a welfare-loss index.""",BASELINE,BASELINE:MNL/outputs/welfare/baseline_f1_equivalised_v1/singles_equivalised_reporting_v1.json:equivalised.C_eq.dwt_weighted_mean,MNL/outputs/welfare/baseline_f1_equivalised_v1/singles_equivalised_reporting_v1.json,1766.4864931555696,1.0,0.5,,,PASS,parsed signed value; |display-source|=0.486 <= 0.5
rehearsal-p-00051,rehearsal,line-66,"1,302",1302.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: table, singles, $C^{\mathrm{eq}}$/$W^1_F{}^{\mathrm{eq}}$ — households 1,540/1,540; weighted mean 1,766/1,302; weighted median 1,588/1,165; weighted Gini 0.263292/0.249807. Caveat: units/equivalence-scale text; source `JMP_BASELINE_F1_equivalised_reporting_v1.md` commit 4c4e07e, MNL commit 6048c9f, verified b5550af; ""This is a descriptive dispersion comparison ($C^{\mathrm{eq}}$ against $W^1_F{}^{\mathrm{eq}}$ within the singles sample), not a welfare-loss index.""",BASELINE,BASELINE:MNL/outputs/welfare/baseline_f1_equivalised_v1/singles_equivalised_reporting_v1.json:equivalised.W_F_eq.dwt_weighted_mean,MNL/outputs/welfare/baseline_f1_equivalised_v1/singles_equivalised_reporting_v1.json,1302.0715759810155,1.0,0.5,,,PASS,parsed signed value; |display-source|=0.0716 <= 0.5
rehearsal-p-00052,rehearsal,line-66,"1,588",1588.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: table, singles, $C^{\mathrm{eq}}$/$W^1_F{}^{\mathrm{eq}}$ — households 1,540/1,540; weighted mean 1,766/1,302; weighted median 1,588/1,165; weighted Gini 0.263292/0.249807. Caveat: units/equivalence-scale text; source `JMP_BASELINE_F1_equivalised_reporting_v1.md` commit 4c4e07e, MNL commit 6048c9f, verified b5550af; ""This is a descriptive dispersion comparison ($C^{\mathrm{eq}}$ against $W^1_F{}^{\mathrm{eq}}$ within the singles sample), not a welfare-loss index.""",BASELINE,BASELINE:MNL/outputs/welfare/baseline_f1_equivalised_v1/singles_equivalised_reporting_v1.json:equivalised.C_eq.dwt_weighted_median,MNL/outputs/welfare/baseline_f1_equivalised_v1/singles_equivalised_reporting_v1.json,1588.2908803476698,1.0,0.5,,,PASS,parsed signed value; |display-source|=0.291 <= 0.5
rehearsal-p-00053,rehearsal,line-66,"1,165",1165.0,0,False,"Main-matter script (19 frames, sections as printed on the first slide of each) | On slide: table, singles, $C^{\mathrm{eq}}$/$W^1_F{}^{\mathrm{eq}}$ — households 1,540/1,540; weighted mean 1,766/1,302; weighted median 1,588/1,165; weighted Gini 0.263292/0.249807. Caveat: units/equivalence-scale text; source `JMP_BASELINE_F1_equivalised_reporting_v1.md` commit 4c4e07e, MNL commit 6048c9f, verified b5550af; ""This is a descriptive dispersion comparison ($C^{\mathrm{eq}}$ against $W^1_F{}^{\mathrm{eq}}$ within the singles sample), not a welfare-loss index.""",BASELINE,BASELINE:MNL/outputs/welfare/baseline_f1_equivalised_v1/singles_equivalised_reporting_v1.json:equivalised.W_F_eq.dwt_weighted_median,MNL/outputs/welfare/baseline_f1_equivalised_v1/singles_equivalised_reporting_v1.json,1165.1408573494155,1.0,0.5,,,PASS,parsed signed value; |display-source|=0.141 <= 0.5
